paperid,doi,shortnormname,soundex,normname,magid,s2id,lvl0,lvl1,affid
1775827615,10.1016/j.patrec.2015.09.001,ababaeian,A561,amir babaeian,2307002453,2172160,36258959,33923547,178980831
1775827615,10.1016/j.patrec.2015.09.001,ababaeian,A561,amir babaeian,2307002453,2172160,"","",154945302
2074607346,10.1145/2141622.2141630,apapangelis,A425,alexandros papangelis,233239348,1710287,"",41008148,107457646
2143219061,10.1145/1084834.1084866,apapanikolaou,A123,apostolos papanikolaou,2086577668,1804062,99464096,41008148,200601418
2143219061,10.1145/1084834.1084866,apapanikolaou,A123,apostolos papanikolaou,2086577668,1804062,"","",79403827
2046076690,10.1109/issrew.2012.96,abovenzi,A535,antonio bovenzi,6414787,1728044,"",127413603,115903868
2084533748,10.1007/s00607-007-0249-8,abobenko,A425,alexander i bobenko,340903526,1999398,4577782,33923547,126794175
2084533748,10.1007/s00607-007-0249-8,abobenko,A425,alexander i bobenko,340903526,1999398,"","",11413529
2089357157,10.1145/2591708.2591709,avihavainen,A631,arto vihavainen,2028882092,1772044,133731052,41008148,49774154
2089357157,10.1145/2591708.2591709,avihavainen,A631,arto vihavainen,2028882092,1772044,"","",145420912
2012122749,10.1016/j.dsp.2015.01.001,apapandreousuppappola,A535,antonia papandreousuppappola,297891418,1400878863,55732556,41008148,11413529
2012122749,10.1016/j.dsp.2015.01.001,apapandreousuppappola,A535,antonia papandreousuppappola,297891418,1400878863,"","",79403827
2012122749,10.1016/j.dsp.2015.01.001,apapandreousuppappola,A535,antonia papandreousuppappola,297891418,1400878863,"","",120314980
2068967700,10.1145/1276377.1276458,abobenko,A425,alexander i bobenko,340903526,1999398,4577782,33923547,2524010
2068967700,10.1145/1276377.1276458,abobenko,A425,alexander i bobenko,340903526,1999398,"","",126794175
2001511615,10.1145/1244002.1244027,abivens,A451,alan bivens,270424785,1941823,1341412227,41008148,124101348
2001511615,10.1145/1244002.1244027,abivens,A451,alan bivens,270424785,1941823,"","",79403827
2073456598,10.1016/j.compbiomed.2009.04.001,ababanli,A531,ahmad babanli,2665221723,1722863,133743585,41008148,136764020
2073456598,10.1016/j.compbiomed.2009.04.001,ababanli,A531,ahmad babanli,2665221723,1722863,"","",124101348
2078437345,10.1145/2769493.2769572,apapangelis,A425,alexandros papangelis,233239348,1710287,74973139,41008148,107457646
2942523029,10.1145/3290607.3298823,aviviano,A535,anthony viviano,2942663681,115873605,1299907687,41008148,49774154
2023315006,10.1007/s10470-011-9713-7,apiipponen,A531,antti piipponen,2098687799,3150357,2738502077,127413603,118524514
2023315006,10.1007/s10470-011-9713-7,apiipponen,A531,antti piipponen,2098687799,3150357,"","",149635348
2071155296,10.1177/1094342013519483,abifone,A524,angelo bifone,2589788111,3347209,30771326,41008148,2522767166
2113757704,10.1111/cgf.12746,ababanin,A536,andrey babanin,2493334823,3301788,51441396,41008148,121684516
1527386953,10.1007/978-3-642-30448-4_41,apapangelis,A425,alexandros papangelis,233239348,1710287,189196454,41008148,154945302
1984634380,10.1145/2141622.2141646,apapangelis,A425,alexandros papangelis,233239348,1710287,189196454,41008148,31972630
1984634380,10.1145/2141622.2141646,apapangelis,A425,alexandros papangelis,233239348,1710287,"","",28490314
1984634380,10.1145/2141622.2141646,apapangelis,A425,alexandros papangelis,233239348,1710287,"","",154945302
2146726861,10.1145/2504335.2504401,apapangelis,A425,alexandros papangelis,233239348,1710287,"",41008148,107457646
2146726861,10.1145/2504335.2504401,apapangelis,A425,alexandros papangelis,233239348,1710287,"","",154945302
1994193464,10.1145/2578726.2578803,ahabibian,A562,amirhossein habibian,2058770912,3000952,887064364,41008148,154945302
1994193464,10.1145/2578726.2578803,ahabibian,A562,amirhossein habibian,2058770912,3000952,"","",178980831
1994193464,10.1145/2578726.2578803,ahabibian,A562,amirhossein habibian,2058770912,3000952,"","",31972630
2019616722,10.1016/j.infsof.2004.11.004,abavan,A211,a s bavan,1929123628,2033813,60488453,41008148,199360897
2019616722,10.1016/j.infsof.2004.11.004,abavan,A211,a s bavan,1929123628,2033813,"","",120314980
2061496482,10.1109/mascots.2012.50,abivens,A451,alan bivens,270424785,1941823,1341412227,41008148,118524514
2066620536,10.1109/prni.2012.28,abifone,A524,angelo bifone,2589788111,3347209,"",15744967,154945302
2066620536,10.1109/prni.2012.28,abifone,A524,angelo bifone,2589788111,3347209,"","",178980831
2066620536,10.1109/prni.2012.28,abifone,A524,angelo bifone,2589788111,3347209,"","",169760540
1966018767,10.1145/2141622.2141660,apapangelis,A425,alexandros papangelis,233239348,1710287,"",41008148,107457646
1966018767,10.1145/2141622.2141660,apapangelis,A425,alexandros papangelis,233239348,1710287,"","",149635348
2041643116,10.1002/acs.4480080606,apapini,A115,a papini,2638196835,103159480,"",127413603,65244806
2085362543,10.1137/s089547989834531x,apapini,A425,alessandra papini,2153130893,34569262,"",33923547,28826006
2085362543,10.1137/s089547989834531x,apapini,A425,alessandra papini,2153130893,34569262,"","",134306372
1982003806,10.1109/93.502297,apavan,A115,a pavan,2974694129,34993144,82514191,41008148,49774154
2098047886,10.1145/544741.544758,ababanov,A425,alexander babanov,1741772745,144444893,130238516,41008148,42475967
2098047886,10.1145/544741.544758,ababanov,A425,alexander babanov,1741772745,144444893,"","",44154836
2127944900,10.1145/2578726.2578746,ahabibian,A562,amirhossein habibian,2058770912,3000952,887064364,41008148,154945302
2127944900,10.1145/2578726.2578746,ahabibian,A562,amirhossein habibian,2058770912,3000952,"","",119857082
2129246904,10.1093/bioinformatics/btq599,apapanicolaou,A421,alexie papanicolaou,2122056275,144332220,149899117,41008148,136764020
2978680888,10.1145/3345035.3345052,apabian,A654,arnold pabian,2118855036,100767419,130294970,144133560,112698675
1967766580,10.1007/bf01585560,aebiefung,A525,aniekan a ebiefung,208714894,2156786,177097968,33923547,28826006
1967766580,10.1007/bf01585560,aebiefung,A525,aniekan a ebiefung,208714894,2156786,"","",126255220
2020158619,10.1007/s00224-007-9000-2,apavan,A361,a pavan,2150759953,1989403,173911158,33923547,114614502
2020158619,10.1007/s00224-007-9000-2,apavan,A361,a pavan,2150759953,1989403,"","",118615104
2094480322,10.1145/977091.977119,apapanikolaou,A535,antonis papanikolaou,2722353461,1804062,99464096,41008148,118524514
2094480322,10.1145/977091.977119,apapanikolaou,A535,antonis papanikolaou,2722353461,1804062,"","",79403827
2162304640,10.1109/18.312162,apapamarcou,A365,adrian papamarcou,2070232755,2443560,66946132,33923547,28826006
2162304640,10.1109/18.312162,apapamarcou,A365,adrian papamarcou,2070232755,2443560,"","",118615104
1777658705,10.1007/s00037-015-0107-6,apavan,A361,a pavan,2150759953,1989403,173911158,41008148,118615104
1777658705,10.1007/s00037-015-0107-6,apavan,A361,a pavan,2150759953,1989403,"","",202444582
1985682371,10.1109/snpd.2012.68,abeben,A536,a beben,2085622678,3134692,108403487,41008148,31258907
1985682371,10.1109/snpd.2012.68,abeben,A536,a beben,2085622678,3134692,"","",120314980
2094240301,10.1155/s1110865704311029,apapandreousuppappola,A535,antonia papandreousuppappola,297891418,1400878863,55732556,41008148,178980831
